file,n.opp,n.evt,n.evt.,beads,pro,syn,pico,origin,offset.small.D1,offset.large.D1,offset.small.D2,offset.large.D2,width,corr
2016-04-21T15-10-38-00-00,67309,2188800,2188800,275,3409,36,71,0,5000,-60535,5000,-67408,2500,5000
2016-04-21T15-10-38-00-00,191075,2188800,2188800,316,4264,39,80,0,7500,-58035,7500,-64908,2500,7500
2016-04-21T15-10-38-00-00,231174,2188800,2188800,326,5331,46,103,0,10000,-55535,10000,-62408,2500,10000
2016-04-23T01-54-41-00-00,78293,1683584,1683584,239,1958,114,56,0,5507.5,-60027.5,5507.5,-66900.5,2500,5507.5
2016-04-23T01-54-41-00-00,13,1683584,1683584,0,4,5,0,0,-10000,-75535,-10000,-82408,2500,-10000
2016-04-23T01-54-41-00-00,85,1683584,1683584,0,64,15,0,0,-7500,-73035,-7500,-79908,2500,-7500
2016-04-23T01-54-41-00-00,316,1683584,1683584,1,266,29,3,0,-5000,-70535,-5000,-77408,2500,-5000
2016-04-23T01-54-41-00-00,727,1683584,1683584,7,618,52,9,0,-2500,-68035,-2500,-74908,2500,-2500
2016-04-23T01-54-41-00-00,1253,1683584,1683584,50,1019,72,20,0,0,-65535,0,-72408,2500,0
2016-04-23T01-54-41-00-00,2032,1683584,1683584,172,1414,86,43,0,2500,-63035,2500,-69908,2500,2500
2016-04-23T01-54-41-00-00,48273,1683584,1683584,231,1855,112,54,0,5000,-60535,5000,-67408,2500,5000
2016-04-23T01-54-41-00-00,151622,1683584,1683584,260,2374,120,68,0,7500,-58035,7500,-64908,2500,7500
2016-04-23T01-54-41-00-00,187100,1683584,1683584,294,2991,129,77,0,10000,-55535,10000,-62408,2500,10000
2016-04-23T15-22-39-00-00,67452,2049024,2049024,149,2516,143,81,0,5507.5,-60027.5,5507.5,-66900.5,2500,5507.5
2016-04-23T15-22-39-00-00,27,2049024,2049024,0,11,6,0,0,-7500,-73035,-7500,-79908,2500,-7500
2016-04-23T15-22-39-00-00,205,2049024,2049024,0,146,31,2,0,-5000,-70535,-5000,-77408,2500,-5000
2016-04-23T15-22-39-00-00,710,2049024,2049024,0,579,58,8,0,-2500,-68035,-2500,-74908,2500,-2500
2016-04-23T15-22-39-00-00,1419,2049024,2049024,26,1155,83,24,0,0,-65535,0,-72408,2500,0
2016-04-23T15-22-39-00-00,2369,2049024,2049024,95,1779,112,56,0,2500,-63035,2500,-69908,2500,2500
2016-04-23T15-22-39-00-00,38667,2049024,2049024,143,2376,138,76,0,5000,-60535,5000,-67408,2500,5000
2016-04-23T15-22-39-00-00,149201,2049024,2049024,164,3117,161,95,0,7500,-58035,7500,-64908,2500,7500
2016-04-23T15-22-39-00-00,192467,2049024,2049024,187,3981,177,108,0,10000,-55535,10000,-62408,2500,10000
2016-04-25T01-24-38-00-00,50941,2680192,2680192,278,1684,571,193,0,5507.5,-60027.5,5507.5,-66900.5,2500,5507.5
2016-04-25T01-24-38-00-00,15,2680192,2680192,0,5,8,0,0,-10000,-75535,-10000,-82408,2500,-10000
2016-04-25T01-24-38-00-00,109,2680192,2680192,0,51,42,2,0,-7500,-73035,-7500,-79908,2500,-7500
2016-04-25T01-24-38-00-00,445,2680192,2680192,0,229,166,10,0,-5000,-70535,-5000,-77408,2500,-5000
2016-04-25T01-24-38-00-00,893,2680192,2680192,3,489,276,24,0,-2500,-68035,-2500,-74908,2500,-2500
2016-04-25T01-24-38-00-00,1485,2680192,2680192,40,786,368,67,0,0,-65535,0,-72408,2500,0
2016-04-25T01-24-38-00-00,2500,2680192,2680192,189,1163,452,134,0,2500,-63035,2500,-69908,2500,2500
2016-04-25T01-24-38-00-00,31505,2680192,2680192,269,1575,554,186,0,5000,-60535,5000,-67408,2500,5000
2016-04-25T01-24-38-00-00,107883,2680192,2680192,323,2130,668,220,0,7500,-58035,7500,-64908,2500,7500
2016-04-25T01-24-38-00-00,146196,2680192,2680192,378,2736,809,255,0,10000,-55535,10000,-62408,2500,10000
2016-04-25T14-57-14-00-00,10672,3113600,3113600,306,2048,62,186,0,5507.5,-60027.5,5507.5,-66900.5,2500,5507.5
2016-04-25T14-57-14-00-00,24,3113600,3113600,0,17,1,0,0,-7500,-73035,-7500,-79908,2500,-7500
2016-04-25T14-57-14-00-00,145,3113600,3113600,1,113,10,3,0,-5000,-70535,-5000,-77408,2500,-5000
2016-04-25T14-57-14-00-00,401,3113600,3113600,8,301,21,16,0,-2500,-68035,-2500,-74908,2500,-2500
2016-04-25T14-57-14-00-00,885,3113600,3113600,41,613,33,62,0,0,-65535,0,-72408,2500,0
2016-04-25T14-57-14-00-00,1764,3113600,3113600,187,1081,45,125,0,2500,-63035,2500,-69908,2500,2500
2016-04-25T14-57-14-00-00,7373,3113600,3113600,298,1850,59,177,0,5000,-60535,5000,-67408,2500,5000
2016-04-25T14-57-14-00-00,24317,3113600,3113600,348,2879,74,221,0,7500,-58035,7500,-64908,2500,7500
2016-04-25T14-57-14-00-00,40863,3113600,3113600,403,4185,103,264,0,10000,-55535,10000,-62408,2500,10000
2016-04-26T15-07-38-00-00,9221,2955520,2955520,177,605,146,488,0,5507.5,-60027.5,5507.5,-66900.5,2500,5507.5
2016-04-26T15-07-38-00-00,15,2955520,2955520,0,1,5,2,0,-7500,-73035,-7500,-79908,2500,-7500
2016-04-26T15-07-38-00-00,82,2955520,2955520,0,5,20,25,0,-5000,-70535,-5000,-77408,2500,-5000
2016-04-26T15-07-38-00-00,210,2955520,2955520,0,41,33,64,0,-2500,-68035,-2500,-74908,2500,-2500
2016-04-26T15-07-38-00-00,533,2955520,2955520,14,127,60,173,0,0,-65535,0,-72408,2500,0
2016-04-26T15-07-38-00-00,1206,2955520,2955520,108,298,100,326,0,2500,-63035,2500,-69908,2500,2500
2016-04-26T15-07-38-00-00,5824,2955520,2955520,162,539,139,466,0,5000,-60535,5000,-67408,2500,5000
2016-04-26T15-07-38-00-00,24462,2955520,2955520,209,932,180,586,0,7500,-58035,7500,-64908,2500,7500
2016-04-26T15-07-38-00-00,43561,2955520,2955520,228,1525,253,715,0,10000,-55535,10000,-62408,2500,10000
2016-04-28T03-42-14-00-00,2647,3017856,3017856,126,19,195,389,0,5507.5,-60027.5,5507.5,-66900.5,2500,5507.5
2016-04-28T03-42-14-00-00,42,3017856,3017856,0,0,14,7,0,-5000,-70535,-5000,-77408,2500,-5000
2016-04-28T03-42-14-00-00,141,3017856,3017856,1,2,34,38,0,-2500,-68035,-2500,-74908,2500,-2500
2016-04-28T03-42-14-00-00,410,3017856,3017856,24,7,71,123,0,0,-65535,0,-72408,2500,0
2016-04-28T03-42-14-00-00,901,3017856,3017856,91,11,108,248,0,2500,-63035,2500,-69908,2500,2500
2016-04-28T03-42-14-00-00,2097,3017856,3017856,123,19,179,371,0,5000,-60535,5000,-67408,2500,5000
2016-04-28T03-42-14-00-00,6104,3017856,3017856,150,23,257,469,0,7500,-58035,7500,-64908,2500,7500
2016-04-28T03-42-14-00-00,12972,3017856,3017856,172,42,338,573,0,10000,-55535,10000,-62408,2500,10000
2016-04-28T15-07-06-00-00,1536,3415040,3415040,123,288,59,245,0,5507.5,-60027.5,5507.5,-66900.5,2500,5507.5
2016-04-28T15-07-06-00-00,16,3415040,3415040,0,2,2,6,0,-5000,-70535,-5000,-77408,2500,-5000
2016-04-28T15-07-06-00-00,78,3415040,3415040,2,9,5,24,0,-2500,-68035,-2500,-74908,2500,-2500
2016-04-28T15-07-06-00-00,237,3415040,3415040,7,32,14,70,0,0,-65535,0,-72408,2500,0
2016-04-28T15-07-06-00-00,631,3415040,3415040,55,104,31,138,0,2500,-63035,2500,-69908,2500,2500
2016-04-28T15-07-06-00-00,1338,3415040,3415040,113,246,54,233,0,5000,-60535,5000,-67408,2500,5000
2016-04-28T15-07-06-00-00,2840,3415040,3415040,161,495,85,312,0,7500,-58035,7500,-64908,2500,7500
2016-04-28T15-07-06-00-00,5751,3415040,3415040,201,853,131,444,0,10000,-55535,10000,-62408,2500,10000
2016-04-29T06-50-43-00-00,14234,2653568,2653568,18,475,360,619,0,5507.5,-60027.5,5507.5,-66900.5,2500,5507.5
2016-04-29T06-50-43-00-00,22,2653568,2653568,0,1,11,1,0,-7500,-73035,-7500,-79908,2500,-7500
2016-04-29T06-50-43-00-00,105,2653568,2653568,0,5,52,18,0,-5000,-70535,-5000,-77408,2500,-5000
2016-04-29T06-50-43-00-00,336,2653568,2653568,0,34,108,86,0,-2500,-68035,-2500,-74908,2500,-2500
2016-04-29T06-50-43-00-00,839,2653568,2653568,5,108,183,248,0,0,-65535,0,-72408,2500,0
2016-04-29T06-50-43-00-00,1635,2653568,2653568,13,241,266,443,0,2500,-63035,2500,-69908,2500,2500
2016-04-29T06-50-43-00-00,8706,2653568,2653568,18,436,348,596,0,5000,-60535,5000,-67408,2500,5000
2016-04-29T06-50-43-00-00,40261,2653568,2653568,18,672,433,701,0,7500,-58035,7500,-64908,2500,7500
2016-04-29T06-50-43-00-00,71813,2653568,2653568,20,1048,503,787,0,10000,-55535,10000,-62408,2500,10000
2016-04-30T15-01-40-00-00,5154,3082624,3082624,22,1492,279,280,0,5507.5,-60027.5,5507.5,-66900.5,2500,5507.5
2016-04-30T15-01-40-00-00,27,3082624,3082624,0,11,11,1,0,-7500,-73035,-7500,-79908,2500,-7500
2016-04-30T15-01-40-00-00,110,3082624,3082624,0,57,32,3,0,-5000,-70535,-5000,-77408,2500,-5000
2016-04-30T15-01-40-00-00,301,3082624,3082624,1,174,69,14,0,-2500,-68035,-2500,-74908,2500,-2500
2016-04-30T15-01-40-00-00,687,3082624,3082624,3,371,113,82,0,0,-65535,0,-72408,2500,0
2016-04-30T15-01-40-00-00,1423,3082624,3082624,16,726,179,187,0,2500,-63035,2500,-69908,2500,2500
2016-04-30T15-01-40-00-00,3843,3082624,3082624,21,1337,256,267,0,5000,-60535,5000,-67408,2500,5000
2016-04-30T15-01-40-00-00,12014,3082624,3082624,25,2206,370,374,0,7500,-58035,7500,-64908,2500,7500
2016-04-30T15-01-40-00-00,23200,3082624,3082624,26,3408,506,455,0,10000,-55535,10000,-62408,2500,10000
2016-05-01T15-01-42-00-00,32884,2156032,2156032,110,2589,175,105,0,5507.5,-60027.5,5507.5,-66900.5,2500,5507.5
2016-05-01T15-01-42-00-00,24,2156032,2156032,0,16,2,0,0,-7500,-73035,-7500,-79908,2500,-7500
2016-05-01T15-01-42-00-00,163,2156032,2156032,0,127,15,0,0,-5000,-70535,-5000,-77408,2500,-5000
2016-05-01T15-01-42-00-00,615,2156032,2156032,3,490,54,2,0,-2500,-68035,-2500,-74908,2500,-2500
2016-05-01T15-01-42-00-00,1315,2156032,2156032,8,1036,93,12,0,0,-65535,0,-72408,2500,0
2016-05-01T15-01-42-00-00,2343,2156032,2156032,61,1652,122,48,0,2500,-63035,2500,-69908,2500,2500
2016-05-01T15-01-42-00-00,20379,2156032,2156032,100,2418,168,94,0,5000,-60535,5000,-67408,2500,5000
2016-05-01T15-01-42-00-00,74477,2156032,2156032,120,3360,208,126,0,7500,-58035,7500,-64908,2500,7500
2016-05-01T15-01-42-00-00,105676,2156032,2156032,138,4550,261,151,0,10000,-55535,10000,-62408,2500,10000
2016-05-02T19-27-11-00-00,58799,1913984,1913984,59,2795,148,100,0,5507.5,-60027.5,5507.5,-66900.5,2500,5507.5
2016-05-02T19-27-11-00-00,20,1913984,1913984,0,11,4,1,0,-7500,-73035,-7500,-79908,2500,-7500
2016-05-02T19-27-11-00-00,230,1913984,1913984,0,190,24,1,0,-5000,-70535,-5000,-77408,2500,-5000
2016-05-02T19-27-11-00-00,798,1913984,1913984,0,692,58,1,0,-2500,-68035,-2500,-74908,2500,-2500
2016-05-02T19-27-11-00-00,1564,1913984,1913984,2,1329,85,7,0,0,-65535,0,-72408,2500,0
2016-05-02T19-27-11-00-00,2444,1913984,1913984,4,1922,112,27,0,2500,-63035,2500,-69908,2500,2500
2016-05-02T19-27-11-00-00,38691,1913984,1913984,54,2632,141,93,0,5000,-60535,5000,-67408,2500,5000
2016-05-02T19-27-11-00-00,112215,1913984,1913984,62,3441,180,118,0,7500,-58035,7500,-64908,2500,7500
2016-05-02T19-27-11-00-00,146691,1913984,1913984,69,4463,225,144,0,10000,-55535,10000,-62408,2500,10000
